List of entire photometry of J1407

Photographic plate archives:
DASCH (DR5 and missing from DR5), Bamberg Observatory, Sonneberg Observatory
Data from CCD observatories:
AAVSO, KELT, PROMPT, SuperWASP

MJD	Decimal Year	Magnitude	Mag Error	Filter	Source/Series	Plate Name
54132.0	2007.085	12.4322	0.03	Johnson V	SuperWASP	 -- 
54132.0	2007.085	12.5182	0.0296	Johnson V	SuperWASP	 -- 
54132.0	2007.0851	12.3764	0.028	Johnson V	SuperWASP	 -- 
54132.0	2007.0851	12.4793	0.028	Johnson V	SuperWASP	 -- 
54132.0	2007.0851	12.4299	0.0295	Johnson V	SuperWASP	 -- 
54132.0	2007.0851	12.4908	0.0281	Johnson V	SuperWASP	 -- 
54132.0	2007.0851	12.4447	0.0292	Johnson V	SuperWASP	 -- 
54132.0	2007.0851	12.4963	0.0284	Johnson V	SuperWASP	 -- 
54132.0	2007.0851	12.3875	0.0278	Johnson V	SuperWASP	 -- 
54132.0	2007.0851	12.4621	0.0275	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4183	0.0285	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4625	0.0273	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.416	0.0281	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4989	0.0281	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.3813	0.0271	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4356	0.0263	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4587	0.0291	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4685	0.027	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4111	0.0272	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4517	0.0263	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.3974	0.0267	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4181	0.0256	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4392	0.0279	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4629	0.026	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.423	0.0272	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4556	0.0257	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4406	0.0271	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.472	0.0261	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.441	0.0272	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.5165	0.0272	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4329	0.0269	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4605	0.025	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.3856	0.0257	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4528	0.0252	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4131	0.0257	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4672	0.0248	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4114	0.0252	Johnson V	SuperWASP	 -- 
54132.1	2007.0851	12.4787	0.0251	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4552	0.0258	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4299	0.0233	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4044	0.0249	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4512	0.024	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4027	0.0226	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4328	0.0212	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.427	0.0229	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4885	0.0223	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.3827	0.0213	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4682	0.021	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4124	0.0217	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4753	0.0209	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4108	0.0204	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4947	0.0205	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4189	0.0205	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4598	0.0198	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4078	0.0195	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4493	0.0188	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4127	0.0194	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.467	0.0188	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4313	0.0184	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4541	0.0175	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4689	0.019	Johnson V	SuperWASP	 -- 
54132.1	2007.0852	12.4675	0.0176	Johnson V	SuperWASP	 -- 
54132.1	2007.0853	12.4866	0.0181	Johnson V	SuperWASP	 -- 
54132.1	2007.0853	12.483	0.0183	Johnson V	SuperWASP	 -- 
54132.1	2007.0853	12.4951	0.0213	Johnson V	SuperWASP	 -- 
54132.1	2007.0853	12.4923	0.0218	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4855	0.0447	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4231	0.042	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4763	0.0425	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4372	0.0408	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.3769	0.0418	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4162	0.0395	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4263	0.0436	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4902	0.0423	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.364	0.0402	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4572	0.0401	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.3762	0.0404	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4494	0.0394	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4155	0.041	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.4503	0.0391	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.3968	0.04	Johnson V	SuperWASP	 -- 
54134.0	2007.0903	12.3984	0.0372	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.3734	0.0384	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4387	0.0374	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4655	0.0418	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4464	0.0375	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.3847	0.038	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4804	0.0384	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4433	0.0401	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4489	0.0371	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.3544	0.0364	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4421	0.0364	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.492	0.041	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.3912	0.0347	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4138	0.0373	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.3969	0.0343	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4393	0.0353	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4149	0.0374	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4173	0.0344	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.3404	0.0342	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4129	0.0364	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4185	0.0342	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4715	0.0379	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.3537	0.0321	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4272	0.0363	Johnson V	SuperWASP	 -- 
54134.0	2007.0904	12.4266	0.0344	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4164	0.0355	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4571	0.0349	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.3552	0.0337	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4095	0.0334	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.3997	0.0345	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4383	0.034	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4004	0.0347	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.3759	0.0319	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.419	0.0344	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4554	0.0339	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4305	0.0347	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4357	0.0331	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4003	0.0339	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4444	0.0334	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4118	0.0341	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4731	0.0341	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4405	0.0348	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4258	0.0324	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4517	0.035	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4028	0.0314	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4317	0.0335	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4344	0.0324	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4299	0.0339	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4698	0.0335	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.3998	0.0324	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4624	0.0328	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4291	0.033	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4229	0.0318	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4035	0.0328	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4861	0.0333	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.3916	0.0321	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4694	0.0328	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4	0.0321	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4251	0.0312	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.466	0.0341	Johnson V	SuperWASP	 -- 
54134.0	2007.0905	12.4267	0.0313	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4525	0.0334	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4065	0.0303	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4264	0.0324	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4392	0.0311	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4183	0.0321	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4196	0.0303	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4104	0.0319	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4529	0.0314	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.411	0.0311	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4635	0.0314	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4667	0.0331	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4564	0.0313	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.3988	0.0311	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.3729	0.0287	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4251	0.0318	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4516	0.0306	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4263	0.0311	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4457	0.0306	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.3557	0.0294	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4308	0.0299	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.484	0.0331	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4063	0.0292	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.47	0.0323	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4393	0.0301	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4144	0.0291	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4238	0.0309	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4143	0.0292	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4419	0.0314	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.411	0.0287	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.3788	0.0293	Johnson V	SuperWASP	 -- 
54134.1	2007.0906	12.4395	0.0296	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4006	0.0292	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4081	0.028	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4179	0.0296	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4088	0.028	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4561	0.0287	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4357	0.0301	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4525	0.0306	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4414	0.0287	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4556	0.0303	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4666	0.0292	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4375	0.0297	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.3791	0.027	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.485	0.0292	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4709	0.0305	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4836	0.0309	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4219	0.0277	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.3833	0.0284	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4282	0.0277	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.3823	0.0285	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4968	0.0297	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.3654	0.0282	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4475	0.0289	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.427	0.0299	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4334	0.0286	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.3938	0.0303	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4643	0.0304	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4201	0.0312	Johnson V	SuperWASP	 -- 
54134.1	2007.0907	12.4327	0.0299	Johnson V	SuperWASP	 -- 
54134.1	2007.0908	12.43	0.0344	Johnson V	SuperWASP	 -- 
54134.1	2007.0908	12.4375	0.0331	Johnson V	SuperWASP	 -- 
54134.1	2007.0908	12.4407	0.0353	Johnson V	SuperWASP	 -- 
54134.1	2007.0908	12.5	0.0355	Johnson V	SuperWASP	 -- 
54135.0	2007.093	12.456	0.0416	Johnson V	SuperWASP	 -- 
54135.0	2007.093	12.4781	0.0423	Johnson V	SuperWASP	 -- 
54135.0	2007.093	12.3735	0.0383	Johnson V	SuperWASP	 -- 
54135.0	2007.0932	12.4362	0.0331	Johnson V	SuperWASP	 -- 
54135.0	2007.0932	12.4153	0.0305	Johnson V	SuperWASP	 -- 
54135.0	2007.0932	12.4791	0.0343	Johnson V	SuperWASP	 -- 
54135.0	2007.0932	12.5172	0.0333	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4596	0.0321	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4995	0.0315	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4964	0.0331	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4813	0.0312	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4723	0.0319	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4638	0.0304	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4543	0.0313	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4227	0.0288	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4675	0.0317	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4706	0.0304	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4478	0.0311	Johnson V	SuperWASP	 -- 
54135.1	2007.0933	12.4837	0.0308	Johnson V	SuperWASP	 -- 
54135.1	2007.0934	12.4799	0.0299	Johnson V	SuperWASP	 -- 
54135.9	2007.0957	12.4778	0.0389	Johnson V	SuperWASP	 -- 
54135.9	2007.0958	12.4546	0.0379	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4921	0.0379	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4945	0.0381	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4686	0.0395	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.5098	0.0381	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4087	0.038	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4747	0.0372	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4478	0.0386	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.421	0.0344	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4288	0.038	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.5622	0.0387	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.5504	0.0416	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.446	0.0349	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4419	0.0376	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4554	0.035	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4897	0.0384	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.526	0.0364	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4915	0.0383	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4796	0.0348	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4644	0.0363	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4979	0.0347	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4514	0.0359	Johnson V	SuperWASP	 -- 
54136.0	2007.0958	12.4844	0.034	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4393	0.0349	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4973	0.0338	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4782	0.0362	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4397	0.032	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.501	0.0363	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4942	0.0336	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4516	0.0345	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4654	0.0327	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4975	0.0351	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4971	0.0332	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4929	0.0353	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4734	0.0324	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4105	0.0323	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4691	0.032	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4879	0.0343	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4963	0.0328	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.461	0.0335	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4376	0.0309	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4424	0.0323	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.5111	0.0329	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.466	0.0328	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.466	0.0311	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4936	0.0334	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.5088	0.0322	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.5072	0.034	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4723	0.0309	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4708	0.0328	Johnson V	SuperWASP	 -- 
54136.0	2007.0959	12.4568	0.0303	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4839	0.0328	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4708	0.0305	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4765	0.0326	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.5011	0.0312	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4562	0.0317	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4381	0.0292	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4285	0.0309	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.48	0.0301	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4506	0.0312	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4752	0.0299	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4514	0.0311	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.5456	0.0316	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4385	0.0304	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4828	0.03	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4696	0.0314	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4432	0.0289	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4871	0.0316	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.462	0.0291	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.5042	0.0322	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4777	0.0295	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.5242	0.0321	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4766	0.0294	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4938	0.0314	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4607	0.0289	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4424	0.0301	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4576	0.0284	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4411	0.03	Johnson V	SuperWASP	 -- 
54136.0	2007.096	12.4858	0.0289	Johnson V	SuperWASP	 -- 
54136.1	2007.096	12.461	0.0299	Johnson V	SuperWASP	 -- 
54136.1	2007.096	12.481	0.0288	Johnson V	SuperWASP	 -- 
54136.1	2007.096	12.4168	0.0291	Johnson V	SuperWASP	 -- 
54136.1	2007.096	12.4817	0.0289	Johnson V	SuperWASP	 -- 
54136.1	2007.096	12.5047	0.031	Johnson V	SuperWASP	 -- 
54136.1	2007.096	12.4915	0.0292	Johnson V	SuperWASP	 -- 
54136.1	2007.096	12.5015	0.031	Johnson V	SuperWASP	 -- 
54136.1	2007.096	12.493	0.0291	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.439	0.0294	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4633	0.0282	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4557	0.0297	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4377	0.0274	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4233	0.0285	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.517	0.0294	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4629	0.0297	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.5055	0.0289	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4695	0.0298	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4963	0.0286	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.486	0.0302	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4729	0.028	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4933	0.0291	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.5206	0.028	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.507	0.0296	Johnson V	SuperWASP	 -- 
54136.1	2007.0961	12.4713	0.027	Johnson V	SuperWASP	 -- 
54136.9	2007.0985	12.451	0.0356	Johnson V	SuperWASP	 -- 
54136.9	2007.0985	12.4647	0.0359	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4519	0.035	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4169	0.0375	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4444	0.0348	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4123	0.0366	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4198	0.0333	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4236	0.0368	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.411	0.033	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4488	0.0368	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.3606	0.0307	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.3883	0.0348	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.42	0.0322	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.3462	0.0332	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4095	0.0319	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.3369	0.0329	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4166	0.0321	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4291	0.0347	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4132	0.0314	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.3924	0.0335	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.452	0.0327	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4996	0.0372	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4712	0.0328	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.3739	0.0331	Johnson V	SuperWASP	 -- 
54137.0	2007.0985	12.4849	0.0332	Johnson V	SuperWASP	 -- 
54137.0	2007.0986	12.4658	0.0354	Johnson V	SuperWASP	 -- 
54137.0	2007.0986	12.4072	0.0303	Johnson V	SuperWASP	 -- 
54137.0	2007.0986	12.357	0.0321	Johnson V	SuperWASP	 -- 
54137.0	2007.0986	12.422	0.0307	Johnson V	SuperWASP	 -- 
